终端号,报警标志,状态,纬度,经度,高程,速度,方向,位置附加信息,,,,
,无,ACC开，已定位，GPS定位,37.824487,112.170019,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.823856,112.170068,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.823234,112.170247,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.821752,112.170833,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.819966,112.171549,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.817887,112.172395,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.816463,112.172981,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.814493,112.173763,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.812996,112.174381,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.811324,112.175309,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.809822,112.176627,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.808304,112.177945,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.806766,112.17928,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.805529,112.180371,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.803751,112.181901,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.802534,112.182958,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801904,112.183414,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801603,112.183593,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801574,112.183626,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801554,112.183642,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801534,112.183658,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801513,112.183675,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801481,112.183707,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.80146,112.183723,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801448,112.18374,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801436,112.18374,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801424,112.183756,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801371,112.183805,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801326,112.183837,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801245,112.183919,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.801143,112.184033,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.80111,112.184163,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.800988,112.184342,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.800899,112.184407,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.800305,112.184928,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.799784,112.185367,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.798921,112.186116,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.798164,112.186767,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.797399,112.187451,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.796459,112.188102,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.796097,112.188248,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.795463,112.188395,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.794641,112.188362,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.79318,112.188085,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.791613,112.187841,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.790812,112.187809,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.789538,112.187939,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.788024,112.188248,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.786568,112.188541,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.785074,112.188688,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.783695,112.188557,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.783544,112.188541,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.781884,112.188085,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.780403,112.187597,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.778951,112.187158,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.777559,112.186816,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.776188,112.186653,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.774894,112.186604,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.77338,112.186718,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.77231,112.186881,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.770808,112.187255,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.76949,112.18763,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.76805,112.188037,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.765173,112.18885,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.763765,112.189225,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.762296,112.189648,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.761088,112.18999,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.759244,112.190511,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.75782,112.190917,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.755867,112.191341,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.75452,112.191536,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.752657,112.191617,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.75107,112.191569,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.749621,112.191471,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.748478,112.191373,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.74781,112.191373,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.747607,112.191357,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.747115,112.191341,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.746386,112.191357,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.74565,112.191455,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.745048,112.191634,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.744095,112.192089,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.743318,112.192692,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.742179,112.193684,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.741219,112.194303,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.740295,112.194645,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.738842,112.194986,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.738236,112.195019,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.737349,112.194921,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.736263,112.194628,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.735412,112.194514,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.734672,112.194482,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.734582,112.194433,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.734549,112.194368,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.734362,112.194238,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.734293,112.194222,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.733854,112.193994,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.733467,112.193766,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.733036,112.193554,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.732572,112.19331,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.732189,112.192968,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.731917,112.192659,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.731368,112.192024,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.730891,112.191487,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.730273,112.19082,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.72952,112.190152,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.728743,112.189485,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.728495,112.189322,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.72784,112.188997,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.727095,112.188671,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.72607,112.188232,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.725056,112.187955,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.724145,112.187744,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.723596,112.187727,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.723254,112.187825,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.722367,112.188151,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.722273,112.188167,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.721293,112.188264,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.720361,112.188313,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.719295,112.188411,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.718379,112.188541,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.718119,112.188704,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.717883,112.188916,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.71746,112.189485,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.71739,112.189567,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.717211,112.189827,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.716984,112.190152,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.716788,112.190413,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.716459,112.190804,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.716101,112.191162,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.715881,112.191389,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.715669,112.191601,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.715458,112.191861,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.715262,112.192057,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.715039,112.192187,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.714823,112.192333,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.714689,112.192382,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.714444,112.192545,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.714127,112.19274,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.713765,112.193017,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.713374,112.193359,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.713028,112.193717,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712967,112.193782,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712797,112.19401,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712618,112.194254,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712471,112.194661,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712292,112.195149,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712235,112.195328,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712113,112.19567,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712048,112.19593,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712007,112.196093,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711881,112.196826,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711763,112.197688,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711678,112.198193,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711547,112.198518,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711153,112.199088,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.7109,112.19956,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710847,112.199804,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710839,112.200211,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710847,112.200325,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710892,112.200667,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710925,112.20096,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710953,112.201285,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711027,112.20166,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711079,112.20179,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711381,112.202294,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711507,112.202506,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711645,112.202701,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711853,112.203336,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712011,112.203824,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712141,112.204459,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712178,112.20524,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712166,112.205843,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.712145,112.206022,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.71206,112.206461,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711877,112.207161,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711669,112.207747,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.711226,112.208675,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710742,112.209635,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710331,112.212418,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710249,112.213444,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710152,112.214388,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710111,112.21525,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710131,112.215413,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710115,112.215934,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709997,112.216861,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709871,112.217659,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709798,112.218831,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709785,112.219775,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709806,112.220003,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709956,112.220963,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710148,112.221809,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710306,112.222054,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710416,112.222184,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710371,112.222347,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710335,112.22233,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710306,112.222298,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710217,112.222167,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710087,112.222037,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709855,112.221875,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.70948,112.221598,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709309,112.221451,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708919,112.221158,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708841,112.221044,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708813,112.220784,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708768,112.22067,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708732,112.220589,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708671,112.22041,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708634,112.220117,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708658,112.220019,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708707,112.21997,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.70876,112.219938,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708841,112.219938,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709033,112.220019,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709073,112.220166,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709155,112.220247,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709163,112.220247,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709029,112.220345,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709159,112.220638,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.70909,112.220654,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709041,112.220621,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708984,112.220572,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708964,112.220556,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708943,112.220556,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708927,112.22054,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708898,112.220524,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708833,112.220524,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708776,112.220556,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708764,112.220605,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708776,112.220719,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708797,112.220784,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708817,112.220898,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.70876,112.220898,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.708809,112.22111,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.70885,112.221158,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709004,112.221321,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709236,112.2215,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709431,112.221647,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709545,112.221679,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709887,112.221923,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710237,112.222216,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710437,112.222249,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710396,112.222167,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710359,112.222119,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710314,112.22207,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.71027,112.222005,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710205,112.221858,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710046,112.22124,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710001,112.220979,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709895,112.220361,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709818,112.219189,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.709899,112.217838,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710115,112.21621,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710184,112.21525,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710245,112.214257,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710375,112.212548,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.71038,112.212093,300,50,0,油量：40%；速度4；里程：1200,,,,
,无,ACC开，已定位，GPS定位,37.710416,112.21066,300,50,0,油量：40%；速度4；里程：1200,,,,
